"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",0.964028776978417,1,1,0.985714285714286,0.833333333333333,0,0,0,0
"2",0.942446043165468,1,1,0.971428571428571,0.75,0,0,0,0
"3",0.877697841726619,1,0.972972972972973,0.885714285714286,0.625,0,0,0,0
"4",0.841726618705036,1,0.972972972972973,0.842857142857143,0.541666666666667,0,0,0,0
"5",0.820143884892086,1,0.972972972972973,0.828571428571429,0.458333333333333,0,0,0,0
"6",0.805755395683453,1,0.972972972972973,0.828571428571429,0.375,0,0,0,0
"7",0.776978417266187,1,0.945945945945946,0.771428571428571,0.375,0,0,0,0
"8",0.76978417266187,1,0.945945945945946,0.757142857142857,0.375,0,0,0,0
"9",0.733812949640288,1,0.932432432432432,0.728571428571429,0.25,0,0,0,0
"10",0.719424460431655,1,0.932432432432432,0.714285714285714,0.208333333333333,0,0,0,0
